"CCSDS_OMM_VERS","COMMENT","CREATION_DATE","ORIGINATOR","OBJECT_NAME","OBJECT_ID","CENTER_NAME","REF_FRAME","TIME_SYSTEM","MEAN_ELEMENT_THEORY","EPOCH","MEAN_MOTION","ECCENTRICITY","INCLINATION","RA_OF_ASC_NODE","ARG_OF_PERICENTER","MEAN_ANOMALY","EPHEMERIS_TYPE","CLASSIFICATION_TYPE","NORAD_CAT_ID","ELEMENT_SET_NO","REV_AT_EPOCH","BSTAR","MEAN_MOTION_DOT","MEAN_MOTION_DDOT","SEMIMAJOR_AXIS","PERIOD","APOAPSIS","PERIAPSIS","OBJECT_TYPE","RCS_SIZE","COUNTRY_CODE","LAUNCH_DATE","SITE","DECAY_DATE","FILE","GP_ID","TLE_LINE0","TLE_LINE1","TLE_LINE2"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-28T22:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-28T19:07:59.745792","15.19303578","0.00125310","97.3502","178.0801","189.2035","299.4097","0","U","44804","999","18951","0.00033325000000","0.00006983","0.0000000000000","6886.081","94.780","516.575","499.317","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3895779","230890068","0 CARTOSAT 3","1 44804U 19081A   23118.79721928  .00006983  00000-0  33325-3 0  9994","2 44804  97.3502 178.0801 0012531 189.2035 299.4097 15.19303578189519"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-29T06:26:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-29T02:36:17.595072","15.19305709","0.00126420","97.3503","178.3833","188.0563","202.2080","0","U","44804","999","18956","0.00032066000000","0.00006717","0.0000000000000","6886.075","94.780","516.645","499.234","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3896053","230895608","0 CARTOSAT 3","1 44804U 19081A   23119.10853698  .00006717  00000-0  32066-3 0  9996","2 44804  97.3503 178.3833 0012642 188.0563 202.2080 15.19305709189561"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-29T14:26:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-29T09:21:36.946944","15.19308157","0.00129570","97.3501","178.6575","186.5378","302.2636","0","U","44804","999","18960","0.00031060000000","0.00006505","0.0000000000000","6886.067","94.780","516.855","499.010","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3896336","230902350","0 CARTOSAT 3","1 44804U 19081A   23119.39001096  .00006505  00000-0  31060-3 0  9992","2 44804  97.3501 178.6575 0012957 186.5378 302.2636 15.19308157189604"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-29T18:28:00","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-29T12:26:36.856032","15.19309208","0.00129020","97.3502","178.7828","185.7733","285.2507","0","U","44804","999","18962","0.00030588000000","0.00006405","0.0000000000000","6886.064","94.780","516.814","499.045","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3896517","230924658","0 CARTOSAT 3","1 44804U 19081A   23119.51848213  .00006405  00000-0  30588-3 0  9999","2 44804  97.3502 178.7828 0012902 185.7733 285.2507 15.19309208189620"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-29T22:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-29T17:11:59.318592","15.19310439","0.00128940","97.3503","178.9752","184.5629","289.6924","0","U","44804","999","18965","0.00029693000000","0.00006216","0.0000000000000","6886.060","94.780","516.804","499.046","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3896545","230933528","0 CARTOSAT 3","1 44804U 19081A   23119.71665878  .00006216  00000-0  29693-3 0  9990","2 44804  97.3503 178.9752 0012894 184.5629 289.6924 15.19310439189652"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-30T06:26:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-30T02:17:47.730048","15.19313802","0.00130440","97.3505","179.3444","182.8977","203.1538","0","U","44804","999","18971","0.00028869000000","0.00006042","0.0000000000000","6886.050","94.780","516.897","498.933","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3896860","230940801","0 CARTOSAT 3","1 44804U 19081A   23120.09569132  .00006042  00000-0  28869-3 0  9990","2 44804  97.3505 179.3444 0013044 182.8977 203.1538 15.19313802189718"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-30T14:16:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-30T10:31:29.589024","15.19314898","0.00128500","97.3505","179.6784","182.0855","277.9608","0","U","44804","999","18976","0.00026408000000","0.00005521","0.0000000000000","6886.047","94.780","516.760","499.063","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3897141","230946151","0 CARTOSAT 3","1 44804U 19081A   23120.43853691  .00005521  00000-0  26408-3 0  9992","2 44804  97.3505 179.6784 0012850 182.0855 277.9608 15.19314898189767"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-30T17:27:06","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-30T15:31:32.981664","15.19317451","0.00128830","97.3506","179.8809","181.1869","337.8345","0","U","44804","999","18979","0.00026520000000","0.00005545","0.0000000000000","6886.039","94.779","516.775","499.033","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3897442","230971166","0 CARTOSAT 3","1 44804U 19081A   23120.64690951  .00005545  00000-0  26520-3 0  9994","2 44804  97.3506 179.8809 0012883 181.1869 337.8345 15.19317451189794"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-30T22:26:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-30T18:30:49.211424","15.19318823","0.00128610","97.3504","180.0021","180.7277","298.7806","0","U","44804","999","18981","0.00026479000000","0.00005537","0.0000000000000","6886.035","94.779","516.756","499.044","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3897480","230980737","0 CARTOSAT 3","1 44804U 19081A   23120.77140291  .00005537  00000-0  26479-3 0  9999","2 44804  97.3504 180.0021 0012861 180.7277 298.7806 15.19318823189810"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-01T06:26:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-01T03:50:42.366912","15.19323132","0.00129100","97.3505","180.3804","179.4799","265.2854","0","U","44804","999","18987","0.00026404000000","0.00005522","0.0000000000000","6886.022","94.779","516.777","498.997","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3897755","230986374","0 CARTOSAT 3","1 44804U 19081A   23121.16021258  .00005522  00000-0  26404-3 0  9996","2 44804  97.3505 180.3804 0012910 179.4799 265.2854 15.19323132189879"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-01T14:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-01T10:06:12.182976","15.19326130","0.00129340","97.3504","180.6344","178.6353","251.4733","0","U","44804","999","18991","0.00026438000000","0.00005529","0.0000000000000","6886.013","94.779","516.784","498.972","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3897998","230991896","0 CARTOSAT 3","1 44804U 19081A   23121.42097434  .00005529  00000-0  26438-3 0  9998","2 44804  97.3504 180.6344 0012934 178.6353 251.4733 15.19326130189912"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-01T19:22:52","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-01T13:26:22.513920","15.19327818","0.00129560","97.3505","180.7698","178.0801","291.8610","0","U","44804","999","18993","0.00026509000000","0.00005545","0.0000000000000","6886.008","94.779","516.794","498.951","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3898258","231015184","0 CARTOSAT 3","1 44804U 19081A   23121.55998280  .00005545  00000-0  26509-3 0  9998","2 44804  97.3505 180.7698 0012956 178.0801 291.8610 15.19327818189930"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-01T22:26:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-01T18:12:38.045952","15.19330084","0.00129990","97.3505","180.9632","177.3972","299.1525","0","U","44804","999","18996","0.00026542000000","0.00005552","0.0000000000000","6886.001","94.779","516.817","498.915","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3898269","231024710","0 CARTOSAT 3","1 44804U 19081A   23121.75877368  .00005552  00000-0  26542-3 0  9998","2 44804  97.3505 180.9632 0012999 177.3972 299.1525 15.19330084189966"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-02T02:26:39","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-01T21:21:49.475808","15.19331120","0.00130030","97.3505","181.0912","176.9120","297.7827","0","U","44804","999","18998","0.00026312000000","0.00005504","0.0000000000000","6885.998","94.779","516.817","498.909","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3898518","231048746","0 CARTOSAT 3","1 44804U 19081A   23121.89015597  .00005504  00000-0  26312-3 0  9993","2 44804  97.3505 181.0912 0013003 176.9120 297.7827 15.19331120189989"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-02T06:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-02T01:52:52.307616","15.19333293","0.00130200","97.3505","181.2744","176.1959","247.3679","0","U","44804","999","19001","0.00026358000000","0.00005514","0.0000000000000","6885.991","94.778","516.822","498.891","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3898526","231057476","0 CARTOSAT 3","1 44804U 19081A   23122.07838319  .00005514  00000-0  26358-3 0  9990","2 44804  97.3505 181.2744 0013020 176.1959 247.3679 15.19333293190010"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-02T14:16:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-02T10:03:00.055296","15.19337538","0.00130610","97.3505","181.6058","174.9444","309.1065","0","U","44804","999","19006","0.00026759000000","0.00005599","0.0000000000000","6885.979","94.778","516.837","498.850","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3898813","231064197","0 CARTOSAT 3","1 44804U 19081A   23122.41875064  .00005599  00000-0  26759-3 0  9994","2 44804  97.3505 181.6058 0013061 174.9444 309.1065 15.19337538190069"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-02T20:36:07","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-02T10:03:00.055296","15.19337538","0.00130610","97.3505","181.6058","174.9444","309.1065","0","U","44804","999","19006","0.00026759000000","0.00005599","0.0000000000000","6885.979","94.778","516.837","498.850","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3899068","231088625","0 CARTOSAT 3","1 44804U 19081A   23122.41875064  .00005599  00000-0  26759-3 0  9994","2 44804  97.3505 181.6058 0013061 174.9444 309.1065 15.19337538190069"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-02T22:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-02T19:23:46.516128","15.19341544","0.00131080","97.3505","181.9849","173.7484","278.9549","0","U","44804","999","19012","0.00026560000000","0.00005558","0.0000000000000","6885.966","94.778","516.858","498.805","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3899079","231096872","0 CARTOSAT 3","1 44804U 19081A   23122.80817727  .00005558  00000-0  26560-3 0  9994","2 44804  97.3505 181.9849 0013108 173.7484 278.9549 15.19341544190122"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-03T03:25:40","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-02T19:23:46.516128","15.19341544","0.00131080","97.3505","181.9849","173.7484","278.9549","0","U","44804","999","19012","0.00026560000000","0.00005558","0.0000000000000","6885.966","94.778","516.858","498.805","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3899277","231119568","0 CARTOSAT 3","1 44804U 19081A   23122.80817727  .00005558  00000-0  26560-3 0  9994","2 44804  97.3505 181.9849 0013108 173.7484 278.9549 15.19341544190122"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-03T06:46:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-03T03:15:41.275296","15.19344553","0.00131400","97.3507","182.3041","172.5887","271.4580","0","U","44804","999","19017","0.00026179000000","0.00005478","0.0000000000000","6885.957","94.778","516.870","498.774","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3899306","231128692","0 CARTOSAT 3","1 44804U 19081A   23123.13589439  .00005478  00000-0  26179-3 0  9994","2 44804  97.3507 182.3041 0013140 172.5887 271.4580 15.19344553190174"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-03T14:16:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-03T09:47:13.877664","15.19347299","0.00131320","97.3508","182.5690","171.7487","318.5699","0","U","44804","999","19021","0.00026040000000","0.00005449","0.0000000000000","6885.949","94.778","516.857","498.771","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3899570","231134739","0 CARTOSAT 3","1 44804U 19081A   23123.40779951  .00005449  00000-0  26040-3 0  9999","2 44804  97.3508 182.5690 0013132 171.7487 318.5699 15.19347299190214"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-03T17:53:38","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-03T12:58:25.461408","15.19348636","0.00131120","97.3507","182.6983","171.3013","324.7742","0","U","44804","999","19023","0.00025949000000","0.00005430","0.0000000000000","6885.945","94.777","516.839","498.781","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3899966","231160809","0 CARTOSAT 3","1 44804U 19081A   23123.54057247  .00005430  00000-0  25949-3 0  9998","2 44804  97.3507 182.6983 0013112 171.3013 324.7742 15.19348636190234"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-03T22:26:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-03T20:40:01.602624","15.19350781","0.00132340","97.3506","183.0099","170.3693","277.9177","0","U","44804","999","19028","0.00025102000000","0.00005251","0.0000000000000","6885.938","94.777","516.916","498.691","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3900054","231170524","0 CARTOSAT 3","1 44804U 19081A   23123.86112966  .00005251  00000-0  25102-3 0  9995","2 44804  97.3506 183.0099 0013234 170.3693 277.9177 15.19350781190284"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-04T02:34:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-03T20:40:01.602624","15.19350781","0.00132340","97.3506","183.0099","170.3693","277.9177","0","U","44804","999","19028","0.00025102000000","0.00005251","0.0000000000000","6885.938","94.777","516.916","498.691","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3900281","231193586","0 CARTOSAT 3","1 44804U 19081A   23123.86112966  .00005251  00000-0  25102-3 0  9995","2 44804  97.3506 183.0099 0013234 170.3693 277.9177 15.19350781190284"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-04T06:16:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-04T04:33:23.150592","15.19353980","0.00132980","97.3507","183.3298","169.4724","275.6629","0","U","44804","999","19033","0.00024876000000","0.00005203","0.0000000000000","6885.929","94.777","516.951","498.637","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3900295","231202722","0 CARTOSAT 3","1 44804U 19081A   23124.18985128  .00005203  00000-0  24876-3 0  9993","2 44804  97.3507 183.3298 0013298 169.4724 275.6629 15.19353980190330"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-04T14:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-04T12:34:40.938816","15.19357160","0.00132990","97.3508","183.6553","168.2283","303.8883","0","U","44804","999","19038","0.00024609000000","0.00005147","0.0000000000000","6885.919","94.777","516.942","498.627","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3900562","231208903","0 CARTOSAT 3","1 44804U 19081A   23124.52408494  .00005147  00000-0  24609-3 0  9998","2 44804  97.3508 183.6553 0013299 168.2283 303.8883 15.19357160190381"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-04T22:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-04T18:58:22.769184","15.19359562","0.00133200","97.3507","183.9148","167.2198","321.3972","0","U","44804","999","19042","0.00024356000000","0.00005094","0.0000000000000","6885.912","94.777","516.949","498.605","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3900909","231243258","0 CARTOSAT 3","1 44804U 19081A   23124.79054131  .00005094  00000-0  24356-3 0  9992","2 44804  97.3507 183.9148 0013320 167.2198 321.3972 15.19359562190429"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-05T03:13:46","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-04T18:58:22.769184","15.19359562","0.00133200","97.3507","183.9148","167.2198","321.3972","0","U","44804","999","19042","0.00024356000000","0.00005094","0.0000000000000","6885.912","94.777","516.949","498.605","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3901186","231267140","0 CARTOSAT 3","1 44804U 19081A   23124.79054131  .00005094  00000-0  24356-3 0  9992","2 44804  97.3507 183.9148 0013320 167.2198 321.3972 15.19359562190429"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-05T06:26:15","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-05T04:16:57.901152","15.19363676","0.00133620","97.3507","184.2922","165.8964","283.0996","0","U","44804","999","19048","0.00024340000000","0.00005091","0.0000000000000","6885.900","94.777","516.965","498.564","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3901193","231276501","0 CARTOSAT 3","1 44804U 19081A   23125.17844793  .00005091  00000-0  24340-3 0  9996","2 44804  97.3507 184.2922 0013362 165.8964 283.0996 15.19363676190481"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-05T14:16:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-05T12:16:57.516384","15.19367231","0.00133670","97.3505","184.6168","164.7133","306.3322","0","U","44804","999","19053","0.00024374000000","0.00005099","0.0000000000000","6885.889","94.776","516.958","498.549","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3901484","231283524","0 CARTOSAT 3","1 44804U 19081A   23125.51177681  .00005099  00000-0  24374-3 0  9994","2 44804  97.3505 184.6168 0013367 164.7133 306.3322 15.19367231190535"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-05T22:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-05T17:02:13.681248","15.19369582","0.00133360","97.3503","184.8094","163.8388","310.0890","0","U","44804","999","19056","0.00024504000000","0.00005127","0.0000000000000","6885.882","94.776","516.930","498.564","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3901738","231289521","0 CARTOSAT 3","1 44804U 19081A   23125.70988057  .00005127  00000-0  24504-3 0  9999","2 44804  97.3503 184.8094 0013336 163.8388 310.0890 15.19369582190567"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-06T06:08:23","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-05T22:02:19.125888","15.19371727","0.00134060","97.3503","185.0124","163.1486","9.9237","0","U","44804","999","19059","0.00024489000000","0.00005124","0.0000000000000","6885.875","94.776","516.971","498.509","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3901993","231312962","0 CARTOSAT 3","1 44804U 19081A   23125.91827692  .00005124  00000-0  24489-3 0  9998","2 44804  97.3503 185.0124 0013406 163.1486   9.9237 15.19371727190590"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-06T06:26:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-06T03:59:38.815872","15.19374612","0.00133970","97.3502","185.2540","162.3928","287.1007","0","U","44804","999","19063","0.00024640000000","0.00005157","0.0000000000000","6885.866","94.776","516.956","498.506","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3901995","231322305","0 CARTOSAT 3","1 44804U 19081A   23126.16642148  .00005157  00000-0  24640-3 0  9992","2 44804  97.3502 185.2540 0013397 162.3928 287.1007 15.19374612190630"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-07T03:58:47","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-06T11:59:20.226624","15.19378706","0.00134190","97.3500","185.5782","161.1937","309.2125","0","U","44804","999","19068","0.00025057000000","0.00005246","0.0000000000000","6885.854","94.776","516.959","498.479","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3902298","231347269","0 CARTOSAT 3","1 44804U 19081A   23126.49953966  .00005246  00000-0  25057-3 0  9993","2 44804  97.3500 185.5782 0013419 161.1937 309.2125 15.19378706190681"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-05-07T04:46:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-05-06T13:40:25.866048","15.19379673","0.00134330","97.3500","185.6465","160.9469","333.2154","0","U","44804","999","19069","0.00025187000000","0.00005273","0.0000000000000","6885.851","94.776","516.966","498.466","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3902300","231355832","0 CARTOSAT 3","1 44804U 19081A   23126.56974382  .00005273  00000-0  25187-3 0  9990","2 44804  97.3500 185.6465 0013433 160.9469 333.2154 15.19379673190697"
